Country,ISO Code,Date,Total Vaccinations,1st Dose,2nd Dose,Daily Vaccinations,Vaccines,Source Name
Argentina,ARG,15-01-21,200759,,,13317,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,16-01-21,,,,12971,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,17-01-21,,,,12624,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,18-01-21,,,,12278,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,19-01-21,,,,11932,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,20-01-21,247933,243539,4394,11586,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,21-01-21,265724,249372,16352,11704,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,22-01-21,279602,254456,25146,11263,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,23-01-21,288064,258876,29188,11124,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,24-01-21,292023,260036,31987,10342,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,25-01-21,292386,260122,32264,9046,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,26-01-21,305880,266969,38911,9626,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,27-01-21,318033,272323,45710,10014,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,28-01-21,327999,276548,51451,8896,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,29-01-21,344034,278451,65583,9205,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,30-01-21,366384,281023,85361,11189,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,31-01-21,,,,11299,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,01-02-21,375851,281577,94274,11924,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,02-02-21,,,,11475,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,03-02-21,396562,284196,112366,11218,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,04-02-21,444018,297717,146301,16574,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,05-02-21,,,,16238,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,06-02-21,471383,307501,163882,15000,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,07-02-21,501152,319316,181836,18576,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,08-02-21,511582,322318,189264,19390,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,09-02-21,513178,322975,190203,18139,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,10-02-21,535303,337772,197531,19820,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,11-02-21,572928,362649,210279,18416,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,12-02-21,591632,368023,223609,19133,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,13-02-21,606245,371629,234616,19266,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,14-02-21,609605,372122,237483,15493,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,15-02-21,609791,372181,237610,14030,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,16-02-21,611169,373253,237916,13999,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,17-02-21,612322,374002,238320,11003,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,18-02-21,635583,392399,243184,8951,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,19-02-21,668654,414958,253696,11003,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,20-02-21,707148,445614,261534,14415,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,21-02-21,720267,456929,263338,15809,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,22-02-21,722234,458822,263412,16063,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,23-02-21,746615,481689,264926,19349,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,24-02-21,780455,513394,267061,24019,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,25-02-21,829832,558831,271001,27750,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,26-02-21,903915,620635,283280,33609,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,27-02-21,984895,694470,290425,39678,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,28-02-21,1025003,731571,293432,43534,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,01-03-21,1049169,755212,293957,46705,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,02-03-21,1126108,823446,302662,54213,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,03-03-21,1181292,874916,306376,57262,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,04-03-21,1252461,941695,310766,60376,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,05-03-21,1357596,1030504,327092,64812,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,06-03-21,,,,65277,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,07-03-21,1526078,1182874,343204,71582,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,08-03-21,1546699,1202998,343701,71076,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,09-03-21,1648957,1301787,347170,74693,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,10-03-21,1774438,1424984,349454,84735,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,11-03-21,1919074,1564555,354519,95230,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,12-03-21,2098205,1719543,378662,105801,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,13-03-21,2294738,1876113,418625,121843,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,14-03-21,2381429,1932696,448733,122193,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,15-03-21,2404194,1952883,451311,122499,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,16-03-21,2541362,2064529,476833,127486,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,17-03-21,2668103,2170116,497987,127666,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,18-03-21,2805153,2289249,515904,126583,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,19-03-21,2939364,2382859,556505,120166,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,20-03-21,3063864,2472426,591438,109875,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,21-03-21,3119828,2514480,605348,105486,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,22-03-21,3142444,2535054,607390,105464,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,23-03-21,3240731,2618750,621981,99910,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,24-03-21,3328933,2694454,634479,94404,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,25-03-21,3365839,2730260,635579,80098,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,26-03-21,3474415,2824344,650071,76436,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,27-03-21,3570460,2908932,661528,72371,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,28-03-21,3625283,2959843,665440,72208,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,29-03-21,3646068,2980182,665886,71946,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,30-03-21,3744566,3073630,670936,71976,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,31-03-21,3891932,3214538,677394,80428,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,01-04-21,4023017,3342427,680590,93883,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,02-04-21,4123152,3440284,682868,92677,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Argentina,ARG,03-04-21,4178896,3495125,683771,86919,"Oxford/AstraZeneca, Sinopharm/Beijing, Sputnik V",Ministry of Health
Australia,AUS,15-02-21,0,0,,,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,16-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,17-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,18-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,19-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,20-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,21-02-21,0,0,,0,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,22-02-21,20,20,,3,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,23-02-21,2879,2879,,411,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,24-02-21,6908,6908,,987,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,25-02-21,17500,17500,,2500,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,26-02-21,25000,25000,,3571,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,27-02-21,30000,30000,,4286,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,28-02-21,31894,31894,,4556,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,01-03-21,33702,33702,,4812,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,02-03-21,41907,41907,,5575,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,03-03-21,50840,50840,,6276,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,04-03-21,61008,61008,,6215,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,05-03-21,71867,71867,,6695,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,06-03-21,76940,76940,,6706,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,07-03-21,81345,81345,,7064,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,08-03-21,86369,86369,,7524,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,09-03-21,94908,94908,,7572,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,10-03-21,106200,106200,,7909,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,11-03-21,125000,125000,,9142,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,12-03-21,135103,135103,,9034,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,13-03-21,159294,159294,,11765,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,14-03-21,162551,,,11601,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,15-03-21,164781,,,11202,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,16-03-21,182437,,,12504,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,17-03-21,203557,,,13908,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,18-03-21,226057,,,14437,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,19-03-21,240754,,,15093,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,20-03-21,253831,,,13505,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,21-03-21,257019,,,13495,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,22-03-21,282184,,,16772,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,23-03-21,307525,,,17870,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,24-03-21,355254,,,21671,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,25-03-21,408410,,,26050,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,26-03-21,460155,,,31343,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,27-03-21,506465,,,36091,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,28-03-21,511520,,,36357,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,29-03-21,541761,,,37082,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,30-03-21,597523,,,41428,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,31-03-21,670349,,,45014,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,01-04-21,710067,,,43094,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,02-04-21,750000,,,41406,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Australia,AUS,03-04-21,754435,,,35424,"Oxford/AstraZeneca, Pfizer/BioNTech",Government of Australia via covidlive.com.au
Austria,AUT,27-12-20,720,720,,,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,28-12-20,2013,2013,,1293,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,29-12-20,3628,3628,,1454,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,30-12-20,4974,4974,,1418,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,31-12-20,4982,4982,,1066,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,01-01-21,4985,4985,,853,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,02-01-21,4991,4991,,712,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,03-01-21,4992,4992,,610,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,04-01-21,5106,5106,,442,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,05-01-21,6881,6881,,465,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,06-01-21,7712,7712,,391,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,07-01-21,10868,10868,,841,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,08-01-21,23774,23774,,2684,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,09-01-21,28147,28147,,3308,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,10-01-21,30351,30351,,3623,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,11-01-21,35917,35917,,4402,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,12-01-21,50234,50234,,6193,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,13-01-21,65252,65252,,8220,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,14-01-21,81624,81624,,10108,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,15-01-21,99362,99359,3,10798,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,16-01-21,106081,106069,12,11133,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,17-01-21,111724,111352,372,11625,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,18-01-21,122986,121731,1255,12438,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,19-01-21,148519,145822,2697,14041,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,20-01-21,171822,167842,3980,15224,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,21-01-21,191350,187206,4144,15675,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,22-01-21,202938,198213,4725,14797,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,23-01-21,206032,201305,4727,14279,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,24-01-21,207263,202534,4729,13648,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,25-01-21,208748,203913,4835,12252,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,26-01-21,217168,211444,5724,9807,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,27-01-21,225114,218877,6237,7613,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,28-01-21,234890,226034,8856,6220,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,29-01-21,249762,231327,18435,6689,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,30-01-21,253399,232644,20755,6767,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,31-01-21,254747,232996,21751,6783,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,01-02-21,259290,234552,24738,7220,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,02-02-21,276180,237647,38533,8430,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,03-02-21,293737,240820,52917,9803,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,04-02-21,313623,243746,69877,11248,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,05-02-21,334265,247767,86498,12072,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,06-02-21,343157,250492,92665,12823,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,07-02-21,348120,251087,97033,13339,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,08-02-21,357622,253103,104519,14047,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,09-02-21,376524,255889,120635,14335,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,10-02-21,397970,259390,138580,14890,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,11-02-21,421931,264558,157373,15473,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,12-02-21,448218,272788,175430,16279,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,13-02-21,458477,277997,180480,16474,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,14-02-21,460476,278449,182027,16051,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,15-02-21,467528,282332,185196,15701,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,16-02-21,481860,289238,192622,15048,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,17-02-21,500995,298853,202142,14718,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,18-02-21,520405,310334,210071,14068,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,19-02-21,541556,323138,218418,13334,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,20-02-21,554415,334313,220102,13705,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,21-02-21,560324,339812,220512,14264,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,22-02-21,567164,344848,222316,14234,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,23-02-21,581622,354938,226684,14252,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
Austria,AUT,24-02-21,601091,371023,230068,14299,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health
